"CZ_NAME_STR","BEGIN_LOCATION","BEGIN_LAT","BEGIN_LON","EVENT_TYPE","DAMAGE_PROPERTY_NUM","FLOOD_CAUSE","BEGIN_DATE","BEGIN_TIME","END_DATE","END_TIME","StartDate","EndDate","Duration","Month","MonthYear","Year"
"CADDO PAR.","SPRING RIDGE",32.3157,-93.9324,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0553",2015-06-18,"1130",2015-06-18 05:53:00,2015-06-18 11:30:00,5.61666666666667,"06","06-2015","2015"
"CADDO PAR.","JEWELLA",32.4786,-93.7795,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0555",2015-06-18,"1130",2015-06-18 05:55:00,2015-06-18 11:30:00,5.58333333333333,"06","06-2015","2015"
"CADDO PAR.","SHREVEPORT",32.4889,-93.7255,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0557",2015-06-18,"1130",2015-06-18 05:57:00,2015-06-18 11:30:00,5.55,"06","06-2015","2015"
"CADDO PAR.","(SHV)SHREVEPORT RGNL",32.4499,-93.7981,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0600",2015-06-18,"1130",2015-06-18 06:00:00,2015-06-18 11:30:00,5.5,"06","06-2015","2015"
"CADDO PAR.","SHREVEPORT",32.4794,-93.7234,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0609",2015-06-18,"1130",2015-06-18 06:09:00,2015-06-18 11:30:00,5.35,"06","06-2015","2015"
"CADDO PAR.","JEWELLA",32.4555,-93.7879,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0609",2015-06-18,"1130",2015-06-18 06:09:00,2015-06-18 11:30:00,5.35,"06","06-2015","2015"
"CADDO PAR.","JEWELLA",32.4714,-93.7816,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0610",2015-06-18,"1130",2015-06-18 06:10:00,2015-06-18 11:30:00,5.33333333333333,"06","06-2015","2015"
"CADDO PAR.","SHREVEPORT",32.4537,-93.7348,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0610",2015-06-18,"1130",2015-06-18 06:10:00,2015-06-18 11:30:00,5.33333333333333,"06","06-2015","2015"
"CADDO PAR.","(SHV)SHREVEPORT RGNL",32.4545,-93.8065,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0611",2015-06-18,"1130",2015-06-18 06:11:00,2015-06-18 11:30:00,5.31666666666667,"06","06-2015","2015"
"CADDO PAR.","JEWELLA",32.4554,-93.7923,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0612",2015-06-18,"1130",2015-06-18 06:12:00,2015-06-18 11:30:00,5.3,"06","06-2015","2015"
"CADDO PAR.","SHREVEPORT DOWNTOWN",32.5133,-93.7558,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0612",2015-06-18,"1130",2015-06-18 06:12:00,2015-06-18 11:30:00,5.3,"06","06-2015","2015"
"CADDO PAR.","SUMMER GROVE",32.3959,-93.8336,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0613",2015-06-18,"1130",2015-06-18 06:13:00,2015-06-18 11:30:00,5.28333333333333,"06","06-2015","2015"
"BOSSIER PAR.","BOSSIER CITY",32.5183,-93.7376,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0613",2015-06-18,"1130",2015-06-18 06:13:00,2015-06-18 11:30:00,5.28333333333333,"06","06-2015","2015"
"BOSSIER PAR.","BOSSIER CITY",32.522,-93.7262,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0613",2015-06-18,"1130",2015-06-18 06:13:00,2015-06-18 11:30:00,5.28333333333333,"06","06-2015","2015"
"CADDO PAR.","(SHV)SHREVEPORT RGNL",32.4572,-93.8088,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0614",2015-06-18,"1130",2015-06-18 06:14:00,2015-06-18 11:30:00,5.26666666666667,"06","06-2015","2015"
"CADDO PAR.","FORBING",32.393,-93.7425,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0614",2015-06-18,"1130",2015-06-18 06:14:00,2015-06-18 11:30:00,5.26666666666667,"06","06-2015","2015"
"BOSSIER PAR.","(BAD)BARKSDALE AFB",32.4999,-93.6947,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0615",2015-06-18,"1130",2015-06-18 06:15:00,2015-06-18 11:30:00,5.25,"06","06-2015","2015"
"CADDO PAR.","(SHV)SHREVEPORT RGNL",32.4472,-93.8418,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0618",2015-06-18,"1130",2015-06-18 06:18:00,2015-06-18 11:30:00,5.2,"06","06-2015","2015"
"CADDO PAR.","SHREVEPORT",32.5039,-93.7469,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0622",2015-06-18,"1130",2015-06-18 06:22:00,2015-06-18 11:30:00,5.13333333333333,"06","06-2015","2015"
"CADDO PAR.","SHREVEPORT",32.4702,-93.75,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0626",2015-06-18,"1130",2015-06-18 06:26:00,2015-06-18 11:30:00,5.06666666666667,"06","06-2015","2015"
"BOSSIER PAR.","BOSSIER CITY",32.5173,-93.7209,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0627",2015-06-18,"1130",2015-06-18 06:27:00,2015-06-18 11:30:00,5.05,"06","06-2015","2015"
"BOSSIER PAR.","(BAD)BARKSDALE AFB",32.502,-93.6984,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0628",2015-06-18,"1130",2015-06-18 06:28:00,2015-06-18 11:30:00,5.03333333333333,"06","06-2015","2015"
"BOSSIER PAR.","HONORE",32.5474,-93.7127,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0635",2015-06-18,"1130",2015-06-18 06:35:00,2015-06-18 11:30:00,4.91666666666667,"06","06-2015","2015"
"BOSSIER PAR.","BOSSIER CITY",32.5327,-93.7216,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0635",2015-06-18,"1130",2015-06-18 06:35:00,2015-06-18 11:30:00,4.91666666666667,"06","06-2015","2015"
"BOSSIER PAR.","BOSSIER CITY",32.5146,-93.6967,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0638",2015-06-18,"1130",2015-06-18 06:38:00,2015-06-18 11:30:00,4.86666666666667,"06","06-2015","2015"
"BOSSIER PAR.","BOSSIER CITY",32.5317,-93.7125,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0642",2015-06-18,"1130",2015-06-18 06:42:00,2015-06-18 11:30:00,4.8,"06","06-2015","2015"
"BOSSIER PAR.","HONORE",32.5573,-93.713,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0644",2015-06-18,"1130",2015-06-18 06:44:00,2015-06-18 11:30:00,4.76666666666667,"06","06-2015","2015"
"BOSSIER PAR.","BOSSIER CITY",32.5292,-93.7137,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0645",2015-06-18,"1130",2015-06-18 06:45:00,2015-06-18 11:30:00,4.75,"06","06-2015","2015"
"BOSSIER PAR.","BOSSIER CITY",32.5234,-93.7247,"Flash Flood",0,"Heavy Rain / Tropical System",2015-06-18,"0655",2015-06-18,"1130",2015-06-18 06:55:00,2015-06-18 11:30:00,4.58333333333333,"06","06-2015","2015"
"BOSSIER PAR.","BODCAU",32.5442,-93.5888,"Flash Flood",50000,"Heavy Rain / Tropical System",2015-06-18,"0700",2015-06-18,"1130",2015-06-18 07:00:00,2015-06-18 11:30:00,4.5,"06","06-2015","2015"
"EAST BATON ROUGE PAR.","ISTROUMA",30.4665,-91.1254,"Flash Flood",0,"Heavy Rain",2015-06-24,"1755",2015-06-24,"1850",2015-06-24 17:55:00,2015-06-24 18:50:00,0.916666666666667,"06","06-2015","2015"
"TENSAS PAR.","DELTA BRIDGE",31.9695,-91.3973,"Flash Flood",5000,"Heavy Rain",2015-06-29,"1852",2015-06-29,"2030",2015-06-29 18:52:00,2015-06-29 20:30:00,1.63333333333333,"06","06-2015","2015"
"BOSSIER PAR.","ADNER",32.584,-93.6002,"Flash Flood",0,"Heavy Rain",2015-06-30,"1728",2015-06-30,"2030",2015-06-30 17:28:00,2015-06-30 20:30:00,3.03333333333333,"06","06-2015","2015"
"BOSSIER PAR.","BOSSIER CITY",32.5222,-93.7163,"Flash Flood",0,"Heavy Rain",2015-06-30,"1728",2015-06-30,"2030",2015-06-30 17:28:00,2015-06-30 20:30:00,3.03333333333333,"06","06-2015","2015"
"CADDO PAR.","DIXIE GARDENS",32.48,-93.71,"Flash Flood",0,"Heavy Rain",2015-06-30,"1930",2015-06-30,"2130",2015-06-30 19:30:00,2015-06-30 21:30:00,2,"06","06-2015","2015"
"WEST CARROLL PAR.","OAK GROVE",32.8596,-91.3904,"Flash Flood",20000,"Heavy Rain",2015-07-05,"0805",2015-07-05,"1015",2015-07-05 08:05:00,2015-07-05 10:15:00,2.16666666666667,"07","07-2015","2015"
"CONCORDIA PAR.","MINORCA",31.5785,-91.4471,"Flash Flood",2000,"Heavy Rain",2015-07-05,"1650",2015-07-05,"1915",2015-07-05 16:50:00,2015-07-05 19:15:00,2.41666666666667,"07","07-2015","2015"
"CATAHOULA PAR.","HARRISONBURG",31.7725,-91.8236,"Flash Flood",3000,"Heavy Rain",2015-07-05,"1700",2015-07-05,"1930",2015-07-05 17:00:00,2015-07-05 19:30:00,2.5,"07","07-2015","2015"
"CATAHOULA PAR.","SICILY IS",31.85,-91.6623,"Flash Flood",4000,"Heavy Rain",2015-07-05,"1700",2015-07-05,"1930",2015-07-05 17:00:00,2015-07-05 19:30:00,2.5,"07","07-2015","2015"
"CADDO PAR.","GREENWOOD",32.4419,-93.9796,"Flash Flood",0,"Heavy Rain",2015-08-19,"1630",2015-08-19,"1900",2015-08-19 16:30:00,2015-08-19 19:00:00,2.5,"08","08-2015","2015"
"CALCASIEU PAR.","SULPHUR",30.2367,-93.3596,"Flash Flood",100000,"Heavy Rain",2015-09-10,"1308",2015-09-10,"1500",2015-09-10 13:08:00,2015-09-10 15:00:00,1.86666666666667,"09","09-2015","2015"
"MOREHOUSE PAR.","BRODENAX",32.5554,-91.7915,"Flood",1000,"Heavy Rain",2015-10-26,"0400",2015-10-26,"0700",2015-10-26 04:00:00,2015-10-26 07:00:00,3,"10","10-2015","2015"
"VERNON PAR.","LEESVILLE",31.1602,-93.2667,"Flash Flood",0,"Heavy Rain",2015-10-31,"0610",2015-10-31,"1400",2015-10-31 06:10:00,2015-10-31 14:00:00,7.83333333333333,"10","10-2015","2015"
"BEAUREGARD PAR.","CARSON",30.782,-93.2396,"Flash Flood",0,"Heavy Rain",2015-10-31,"0804",2015-10-31,"1400",2015-10-31 08:04:00,2015-10-31 14:00:00,5.93333333333333,"10","10-2015","2015"
"CATAHOULA PAR.","TRINITY",31.6248,-91.8224,"Flash Flood",3000,"Heavy Rain",2015-10-31,"1000",2015-10-31,"1200",2015-10-31 10:00:00,2015-10-31 12:00:00,2,"10","10-2015","2015"
"RAPIDES PAR.","LENA",31.4615,-92.7727,"Flash Flood",0,"Heavy Rain",2015-10-31,"1030",2015-10-31,"1400",2015-10-31 10:30:00,2015-10-31 14:00:00,3.5,"10","10-2015","2015"
"CATAHOULA PAR.","SECURITY",31.56,-91.83,"Flood",10000,"Heavy Rain",2015-10-31,"1200",2015-10-31,"2300",2015-10-31 12:00:00,2015-10-31 23:00:00,11,"10","10-2015","2015"
"GRANT PAR.","MONTGOMERY",31.6675,-92.9086,"Flash Flood",250000,"Heavy Rain",2015-10-31,"1200",2015-10-31,"2100",2015-10-31 12:00:00,2015-10-31 21:00:00,9,"10","10-2015","2015"
"IBERIA PAR.","BURKE",30.096,-91.8277,"Flash Flood",5000,"Heavy Rain",2015-11-06,"2050",2015-11-06,"2336",2015-11-06 20:50:00,2015-11-06 23:36:00,2.76666666666667,"11","11-2015","2015"
"ST. MARTIN PAR.","CADE",29.944,-91.9866,"Flash Flood",0,"Heavy Rain",2015-11-06,"2050",2015-11-06,"2336",2015-11-06 20:50:00,2015-11-06 23:36:00,2.76666666666667,"11","11-2015","2015"
"CADDO PAR.","FORBING",32.3941,-93.7269,"Flash Flood",0,"Heavy Rain",2015-11-17,"1158",2015-11-17,"1400",2015-11-17 11:58:00,2015-11-17 14:00:00,2.03333333333333,"11","11-2015","2015"
"CADDO PAR.","LAKE VIEW",32.5387,-93.8306,"Flash Flood",0,"Heavy Rain",2015-11-17,"1200",2015-11-17,"1400",2015-11-17 12:00:00,2015-11-17 14:00:00,2,"11","11-2015","2015"
"CONCORDIA PAR.","VIDALIA",31.57,-91.44,"Flash Flood",5000,"Heavy Rain",2015-11-17,"2330",2015-11-18,"0130",2015-11-17 23:30:00,2015-11-18 01:30:00,2,"11","11-2015","2015"
"MADISON PAR.","AFTON",32.2949,-91.2202,"Flash Flood",10000,"Heavy Rain",2015-11-18,"0000",2015-11-18,"0300",2015-11-18 00:00:00,2015-11-18 03:00:00,3,"11","11-2015","2015"
"WEST CARROLL PAR.","OAK GROVE",32.8607,-91.387,"Flash Flood",4000,"Heavy Rain",2015-12-26,"0050",2015-12-26,"0330",2015-12-26 00:50:00,2015-12-26 03:30:00,2.66666666666667,"12","12-2015","2015"
"BOSSIER PAR.","ADNER",32.5642,-93.6152,"Flash Flood",0,"Heavy Rain",2015-12-27,"2200",2015-12-28,"0000",2015-12-27 22:00:00,2015-12-28 00:00:00,2,"12","12-2015","2015"
"WEBSTER PAR.","GILARK",32.6281,-93.3693,"Flash Flood",0,"Heavy Rain",2015-12-27,"2330",2015-12-28,"0400",2015-12-27 23:30:00,2015-12-28 04:00:00,4.5,"12","12-2015","2015"
"RAPIDES PAR.","ALEXANDRIA",31.3029,-92.4469,"Flash Flood",0,"Heavy Rain",2016-02-15,"2105",2016-02-15,"2205",2016-02-15 21:05:00,2016-02-15 22:05:00,1,"02","02-2016","2016"
"RAPIDES PAR.","ALEXANDRIA",31.3029,-92.4469,"Flash Flood",0,"Heavy Rain",2016-02-15,"2105",2016-02-15,"2205",2016-02-15 21:05:00,2016-02-15 22:05:00,1,"02","02-2016","2016"
"CADDO PAR.","SHREVEPORT DOWNTOWN",32.5168,-93.7518,"Flash Flood",0,"Heavy Rain",2016-03-08,"1655",2016-03-12,"1915",2016-03-08 16:55:00,2016-03-12 19:15:00,98.3333333333333,"03","03-2016","2016"
"WEBSTER PAR.","SPRINGHILL",33.0133,-93.4943,"Flash Flood",0,"Heavy Rain",2016-03-08,"1655",2016-03-12,"1915",2016-03-08 16:55:00,2016-03-12 19:15:00,98.3333333333333,"03","03-2016","2016"
"DE SOTO PAR.","KOLTER",32.1827,-94.032,"Flash Flood",0,"Heavy Rain",2016-03-08,"1655",2016-03-12,"1915",2016-03-08 16:55:00,2016-03-12 19:15:00,98.3333333333333,"03","03-2016","2016"
"BOSSIER PAR.","FERRY",33.0076,-93.7958,"Flash Flood",0,"Heavy Rain",2016-03-08,"1655",2016-03-12,"1915",2016-03-08 16:55:00,2016-03-12 19:15:00,98.3333333333333,"03","03-2016","2016"
"CADDO PAR.","CROSS LAKE",32.5388,-93.8713,"Flash Flood",0,"Heavy Rain",2016-03-08,"1700",2016-03-12,"0115",2016-03-08 17:00:00,2016-03-12 01:15:00,80.25,"03","03-2016","2016"
"DE SOTO PAR.","STONEWALL",32.2872,-93.849,"Flash Flood",0,"Heavy Rain",2016-03-08,"1730",2016-03-12,"0115",2016-03-08 17:30:00,2016-03-12 01:15:00,79.75,"03","03-2016","2016"
"DE SOTO PAR.","STONEWALL",32.2754,-93.8203,"Flash Flood",0,"Heavy Rain",2016-03-08,"1740",2016-03-12,"0115",2016-03-08 17:40:00,2016-03-12 01:15:00,79.5833333333333,"03","03-2016","2016"
"CADDO PAR.","STAPLES",32.3867,-93.8299,"Flash Flood",0,"Heavy Rain",2016-03-08,"1756",2016-03-12,"0115",2016-03-08 17:56:00,2016-03-12 01:15:00,79.3166666666667,"03","03-2016","2016"
"CADDO PAR.","FORBING",32.3979,-93.7518,"Flash Flood",0,"Heavy Rain",2016-03-08,"1810",2016-03-12,"0115",2016-03-08 18:10:00,2016-03-12 01:15:00,79.0833333333333,"03","03-2016","2016"
"CADDO PAR.","LA ROSEN",32.3866,-93.8009,"Flash Flood",0,"Heavy Rain",2016-03-08,"1822",2016-03-12,"0115",2016-03-08 18:22:00,2016-03-12 01:15:00,78.8833333333333,"03","03-2016","2016"
"BOSSIER PAR.","BLENHEIM",32.4888,-93.6832,"Flash Flood",0,"Heavy Rain",2016-03-08,"1824",2016-03-12,"0115",2016-03-08 18:24:00,2016-03-12 01:15:00,78.85,"03","03-2016","2016"
"UNION PAR.","RANDOLPH",33.0122,-92.7239,"Flash Flood",0,"Heavy Rain",2016-03-08,"1836",2016-03-12,"2215",2016-03-08 18:36:00,2016-03-12 22:15:00,99.65,"03","03-2016","2016"
"LINCOLN PAR.","HICO",32.7521,-92.8077,"Flash Flood",10000000,"Heavy Rain",2016-03-08,"1836",2016-03-12,"2215",2016-03-08 18:36:00,2016-03-12 22:15:00,99.65,"03","03-2016","2016"
"CLAIBORNE PAR.","MILLERTON",33.0139,-93.2266,"Flash Flood",0,"Heavy Rain",2016-03-08,"1836",2016-03-12,"2215",2016-03-08 18:36:00,2016-03-12 22:15:00,99.65,"03","03-2016","2016"
"CADDO PAR.","KEITHVILLE ARPT",32.3497,-93.8296,"Flash Flood",0,"Heavy Rain",2016-03-08,"1842",2016-03-12,"0115",2016-03-08 18:42:00,2016-03-12 01:15:00,78.55,"03","03-2016","2016"
"CADDO PAR.","(SHV)SHREVEPORT RGNL",32.4443,-93.8423,"Flash Flood",0,"Heavy Rain",2016-03-08,"1850",2016-03-12,"0115",2016-03-08 18:50:00,2016-03-12 01:15:00,78.4166666666667,"03","03-2016","2016"
"WEBSTER PAR.","MINDEN",32.6136,-93.2891,"Flash Flood",0,"Heavy Rain",2016-03-08,"1850",2016-03-12,"0115",2016-03-08 18:50:00,2016-03-12 01:15:00,78.4166666666667,"03","03-2016","2016"
"SABINE PAR.","UNION SPGS",31.7773,-93.8095,"Flash Flood",0,"Heavy Rain",2016-03-08,"1857",2016-03-12,"2145",2016-03-08 18:57:00,2016-03-12 21:45:00,98.8,"03","03-2016","2016"
"WEBSTER PAR.","NOLES LNDG",32.4776,-93.3266,"Flash Flood",0,"Heavy Rain",2016-03-08,"1901",2016-03-12,"0115",2016-03-08 19:01:00,2016-03-12 01:15:00,78.2333333333333,"03","03-2016","2016"
"WEBSTER PAR.","DOYLINE",32.536,-93.4187,"Flash Flood",0,"Heavy Rain",2016-03-08,"1902",2016-03-12,"0115",2016-03-08 19:02:00,2016-03-12 01:15:00,78.2166666666667,"03","03-2016","2016"
"WEBSTER PAR.","HOLLY SPGS",32.6919,-93.241,"Flash Flood",0,"Heavy Rain",2016-03-08,"1905",2016-03-12,"0115",2016-03-08 19:05:00,2016-03-12 01:15:00,78.1666666666667,"03","03-2016","2016"
"WEBSTER PAR.","SIBLEY",32.5072,-93.2825,"Flash Flood",0,"Heavy Rain",2016-03-08,"1909",2016-03-12,"0115",2016-03-08 19:09:00,2016-03-12 01:15:00,78.1,"03","03-2016","2016"
"BIENVILLE PAR.","PORT BOLIVER",32.4009,-93.3701,"Flash Flood",0,"Heavy Rain",2016-03-08,"1942",2016-03-12,"2215",2016-03-08 19:42:00,2016-03-12 22:15:00,98.55,"03","03-2016","2016"
"RED RIVER PAR.","HOWARD",32.2198,-93.493,"Flash Flood",0,"Heavy Rain",2016-03-08,"1942",2016-03-12,"1915",2016-03-08 19:42:00,2016-03-12 19:15:00,95.55,"03","03-2016","2016"
"WEBSTER PAR.","NINE FORKS",32.5722,-93.2064,"Flash Flood",0,"Heavy Rain",2016-03-08,"1945",2016-03-12,"0115",2016-03-08 19:45:00,2016-03-12 01:15:00,77.5,"03","03-2016","2016"
"DE SOTO PAR.","STONEWALL",32.2795,-93.8219,"Flash Flood",0,"Heavy Rain",2016-03-08,"1945",2016-03-12,"0115",2016-03-08 19:45:00,2016-03-12 01:15:00,77.5,"03","03-2016","2016"
"CLAIBORNE PAR.","HOMER",32.7814,-93.0564,"Flash Flood",0,"Heavy Rain",2016-03-08,"1945",2016-03-10,"1145",2016-03-08 19:45:00,2016-03-10 11:45:00,40,"03","03-2016","2016"
"WEBSTER PAR.","MINDEN",32.6203,-93.2737,"Flash Flood",0,"Heavy Rain",2016-03-08,"1945",2016-03-12,"0115",2016-03-08 19:45:00,2016-03-12 01:15:00,77.5,"03","03-2016","2016"
"BOSSIER PAR.","HAUGHTON",32.5262,-93.5147,"Flash Flood",0,"Heavy Rain",2016-03-08,"1950",2016-03-12,"0115",2016-03-08 19:50:00,2016-03-12 01:15:00,77.4166666666667,"03","03-2016","2016"
"RED RIVER PAR.","HALL SUMMIT",32.18,-93.3,"Flash Flood",0,"Heavy Rain",2016-03-08,"2000",2016-03-09,"0915",2016-03-08 20:00:00,2016-03-09 09:15:00,13.25,"03","03-2016","2016"
"WINN PAR.","MILL",32.1399,-92.9186,"Flash Flood",0,"Heavy Rain",2016-03-08,"2004",2016-03-12,"2145",2016-03-08 20:04:00,2016-03-12 21:45:00,97.6833333333333,"03","03-2016","2016"
"JACKSON PAR.","CLAY",32.4487,-92.7589,"Flash Flood",560000,"Heavy Rain",2016-03-08,"2004",2016-03-12,"2215",2016-03-08 20:04:00,2016-03-12 22:15:00,98.1833333333333,"03","03-2016","2016"
"CADDO PAR.","SHREVEPORT",32.4699,-93.739,"Flash Flood",0,"Heavy Rain",2016-03-08,"2025",2016-03-12,"0115",2016-03-08 20:25:00,2016-03-12 01:15:00,76.8333333333333,"03","03-2016","2016"
"WEBSTER PAR.","GILARK",32.6406,-93.3151,"Flash Flood",0,"Heavy Rain",2016-03-08,"2045",2016-03-12,"0115",2016-03-08 20:45:00,2016-03-12 01:15:00,76.5,"03","03-2016","2016"
"DE SOTO PAR.","KICKAPOO",32.191,-93.8487,"Flash Flood",0,"Heavy Rain",2016-03-08,"2048",2016-03-12,"0115",2016-03-08 20:48:00,2016-03-12 01:15:00,76.45,"03","03-2016","2016"
"OUACHITA PAR.","EUREKA",32.5781,-92.3888,"Flash Flood",35000000,"Heavy Rain",2016-03-08,"2135",2016-03-12,"2215",2016-03-08 21:35:00,2016-03-12 22:15:00,96.6666666666667,"03","03-2016","2016"
"CALDWELL PAR.","HOLUM",31.94,-91.9164,"Flash Flood",4000000,"Heavy Rain",2016-03-08,"2135",2016-03-12,"2215",2016-03-08 21:35:00,2016-03-12 22:15:00,96.6666666666667,"03","03-2016","2016"
"OUACHITA PAR.","FRIZZELL",32.5931,-91.994,"Flash Flood",0,"Heavy Rain",2016-03-08,"2200",2016-03-09,"0330",2016-03-08 22:00:00,2016-03-09 03:30:00,5.5,"03","03-2016","2016"
"CALDWELL PAR.","COLUMBIA",32.1027,-92.0871,"Flash Flood",0,"Heavy Rain",2016-03-08,"2200",2016-03-09,"0330",2016-03-08 22:00:00,2016-03-09 03:30:00,5.5,"03","03-2016","2016"
"OUACHITA PAR.","FOWLER",32.6735,-92.0508,"Flash Flood",0,"Heavy Rain",2016-03-08,"2221",2016-03-09,"0330",2016-03-08 22:21:00,2016-03-09 03:30:00,5.15,"03","03-2016","2016"
"SABINE PAR.","MANY",31.5692,-93.495,"Flash Flood",0,"Heavy Rain",2016-03-08,"2230",2016-03-09,"0100",2016-03-08 22:30:00,2016-03-09 01:00:00,2.5,"03","03-2016","2016"
"BIENVILLE PAR.","BIENVILLE",32.3939,-93.0034,"Flash Flood",0,"Heavy Rain",2016-03-08,"2300",2016-03-09,"0915",2016-03-08 23:00:00,2016-03-09 09:15:00,10.25,"03","03-2016","2016"
"BIENVILLE PAR.","CASTOR",32.2616,-93.1751,"Flash Flood",0,"Heavy Rain",2016-03-08,"2300",2016-03-09,"0915",2016-03-08 23:00:00,2016-03-09 09:15:00,10.25,"03","03-2016","2016"
"BIENVILLE PAR.","ARCADIA",32.5665,-92.9443,"Flash Flood",0,"Heavy Rain",2016-03-08,"2305",2016-03-10,"1145",2016-03-08 23:05:00,2016-03-10 11:45:00,36.6666666666667,"03","03-2016","2016"
"WEST CARROLL PAR.","OAK GROVE",32.8848,-91.3596,"Flash Flood",1200000,"Heavy Rain",2016-03-08,"2325",2016-03-09,"1530",2016-03-08 23:25:00,2016-03-09 15:30:00,16.0833333333333,"03","03-2016","2016"
"DE SOTO PAR.","FRIERSON",32.258,-93.6827,"Flash Flood",0,"Heavy Rain",2016-03-08,"2338",2016-03-12,"0115",2016-03-08 23:38:00,2016-03-12 01:15:00,73.6166666666667,"03","03-2016","2016"
"WEBSTER PAR.","GROVE",32.7746,-93.3309,"Flash Flood",0,"Heavy Rain",2016-03-08,"2343",2016-03-12,"0115",2016-03-08 23:43:00,2016-03-12 01:15:00,73.5333333333333,"03","03-2016","2016"
"RICHLAND PAR.","RAYVILLE MUNI ARPT",32.4637,-91.7719,"Flash Flood",10000,"Heavy Rain",2016-03-08,"2355",2016-03-09,"1545",2016-03-08 23:55:00,2016-03-09 15:45:00,15.8333333333333,"03","03-2016","2016"
"UNION PAR.","FARMERVILLE",32.7908,-92.4191,"Flash Flood",0,"Heavy Rain",2016-03-09,"0000",2016-03-10,"1145",2016-03-09 00:00:00,2016-03-10 11:45:00,35.75,"03","03-2016","2016"
"MOREHOUSE PAR.","STEVENSON",32.9973,-92.0572,"Flash Flood",75000,"Heavy Rain",2016-03-09,"0040",2016-03-09,"1545",2016-03-09 00:40:00,2016-03-09 15:45:00,15.0833333333333,"03","03-2016","2016"
"JACKSON PAR.","QUITMAN",32.35,-92.72,"Flash Flood",0,"Heavy Rain",2016-03-09,"0100",2016-03-09,"0200",2016-03-09 01:00:00,2016-03-09 02:00:00,1,"03","03-2016","2016"
"LINCOLN PAR.","CHAUTAUQUA SPGS",32.5637,-92.6711,"Flash Flood",0,"Heavy Rain",2016-03-09,"0100",2016-03-09,"0200",2016-03-09 01:00:00,2016-03-09 02:00:00,1,"03","03-2016","2016"
"JACKSON PAR.","JONESBORO",32.2535,-92.7322,"Flash Flood",0,"Heavy Rain",2016-03-09,"0100",2016-03-09,"0200",2016-03-09 01:00:00,2016-03-09 02:00:00,1,"03","03-2016","2016"
"CADDO PAR.","LORRAINE",32.4589,-94.0045,"Flash Flood",0,"Heavy Rain",2016-03-09,"0118",2016-03-12,"0115",2016-03-09 01:18:00,2016-03-12 01:15:00,71.95,"03","03-2016","2016"
"OUACHITA PAR.","MONROE",32.4907,-92.0936,"Flash Flood",0,"Heavy Rain",2016-03-09,"0236",2016-03-09,"0330",2016-03-09 02:36:00,2016-03-09 03:30:00,0.9,"03","03-2016","2016"
"WEBSTER PAR.","DIXIE INN",32.6079,-93.3144,"Flash Flood",0,"Heavy Rain",2016-03-09,"0435",2016-03-12,"0115",2016-03-09 04:35:00,2016-03-12 01:15:00,68.6666666666667,"03","03-2016","2016"
"WEST CARROLL PAR.","OAK GROVE",32.87,-91.38,"Flash Flood",30000,"Heavy Rain",2016-03-09,"0550",2016-03-09,"1530",2016-03-09 05:50:00,2016-03-09 15:30:00,9.66666666666667,"03","03-2016","2016"
"RICHLAND PAR.","RAYVILLE",32.48,-91.75,"Flash Flood",50000,"Heavy Rain",2016-03-09,"0555",2016-03-09,"1545",2016-03-09 05:55:00,2016-03-09 15:45:00,9.83333333333333,"03","03-2016","2016"
"RED RIVER PAR.","MARTIN",32.1,-93.23,"Flash Flood",0,"Heavy Rain",2016-03-09,"0800",2016-03-12,"0115",2016-03-09 08:00:00,2016-03-12 01:15:00,65.25,"03","03-2016","2016"
